id,link,text,author,handle,date,month,year,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
6.07E+17,/realDonaldTrump/status/607332699578220545,"Received a standing applause at #NCGOPcon when I said ""to have free trade be fair for the US we need really intelligent negotiators.""",DonaldTrump,trump,6/6/15,Jun,2015,23,70.3,98.44,27.39,99,23,26.09,86.96,52.17,13.04,13.04,4.35,8.7,0,0,0,0,8.7,13.04,8.7,8.7,4.35,0,17.39,8.7,0,4.35,0,0,13.04,13.04,0,0,0,0,21.74,0,0,0,0,8.7,0,0,4.35,0,0,4.35,4.35,0,4.35,0,0,0,0,0,0,8.7,8.7,0,0,0,0,4.35,13.04,0,13.04,4.35,4.35,8.7,8.7,0,0,8.7,0,0,0,0,0,0,0,0,17.39,4.35,0,0,0,0,0,0,8.7,0,0,4.35
6.07E+17,/realDonaldTrump/status/607332047523336192,Just Introduced at #NCGOPcon as the country's highest paid speaker. Told the record crowd of 650 I am to be speaking here for free!,DonaldTrump,trump,6/6/15,Jun,2015,24,96.08,79.76,23.51,92.4,12,25,83.33,50,4.17,4.17,4.17,0,0,0,0,0,8.33,20.83,8.33,8.33,4.17,0,20.83,12.5,8.33,0,4.17,0,4.17,4.17,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,4.17,0,0,4.17,0,0,8.33,8.33,0,12.5,0,12.5,0,0,0,0,8.33,0,0,0,0,0,0,0,0,16.67,4.17,0,0,0,0,4.17,0,0,4.17,0,4.17
6.07E+17,/realDonaldTrump/status/607281766479601664,Going to North Carolina to make keynote speech - sold out crowd!,DonaldTrump,trump,6/6/15,Jun,2015,11,99,81.84,85.21,25.77,11,18.18,81.82,27.27,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,9.09,27.27,9.09,18.18,0,0,0,0,9.09,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,9.09,9.09,0,0,0,0
6.07E+17,/realDonaldTrump/status/607043020324773888,"""@STL_Blonde: I believe ... no I KNOW that @realDonaldTrump would be a better president than HillaryClinton.""",DonaldTrump,trump,6/5/15,Jun,2015,16,37.39,1,74.76,99,8,25,81.25,50,18.75,12.5,12.5,0,0,0,0,6.25,6.25,6.25,12.5,0,0,6.25,25,18.75,12.5,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,25,12.5,0,6.25,0,0,6.25,6.25,6.25,0,0,0,0,0,0,0,12.5,0,6.25,6.25,6.25,0,0,18.75,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,62.5,25,0,6.25,0,0,0,0,12.5,0,0,18.75
6.07E+17,/realDonaldTrump/status/606923196365946881,Our nation has a duty to care for our vets & their families. It's time to do it! Let•À_•À_s Make America Great Again! https://www.donaldjtrump.com/•À_•À_,DonaldTrump,trump,6/5/15,Jun,2015,28,47.35,98.33,4.35,99,7,10.71,75,46.43,17.86,10.71,0,7.14,0,0,3.57,7.14,3.57,10.71,14.29,3.57,0,0,21.43,3.57,0,0,0,0,7.14,7.14,0,0,0,0,14.29,3.57,0,0,0,3.57,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,10.71,0,0,3.57,0,0,17.86,0,10.71,0,3.57,7.14,3.57,3.57,3.57,0,0,0,3.57,0,3.57,0,0,0,32.14,10.71,0,0,0,0,7.14,0,0,3.57,0,10.71
6.07E+17,/realDonaldTrump/status/606919822434287616,We must stop Common Core from controlling state & local curriculums. It is a federal grab of education. Keep education local!,DonaldTrump,trump,6/5/15,Jun,2015,20,86.59,84.14,15.86,25.77,6.67,25,85,35,10,5,0,5,0,0,0,5,5,10,10,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,5,5,0,5,0,5,0,0,5,0,0,0,0,0,25,5,0,15,0,5,0,10,0,20,0,10,5,15,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,5,0,0,0,0,5
6.07E+17,/realDonaldTrump/status/606915921958060033,China just hacked our federal government & stole gov. workers•À_•À_ information. Why do our leaders let China get away with this?! No respect.,DonaldTrump,trump,6/5/15,Jun,2015,22,31.44,96.52,2.4,94.75,5.5,27.27,81.82,45.45,13.64,9.09,0,9.09,0,0,0,4.55,0,9.09,9.09,9.09,0,4.55,18.18,0,0,4.55,0,0,4.55,4.55,0,0,0,0,13.64,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36,9.09,9.09,18.18,9.09,0,4.55,9.09,0,4.55,0,4.55,0,18.18,0,0,0,0,0,0,0,0,0,0,0,27.27,13.64,0,0,0,4.55,4.55,0,0,0,0,4.55
6.07E+17,/realDonaldTrump/status/606913358147780609,"""@ebhockeyfan @GretchenCarlson One thing I truly admire about Trump.He is very loyal & supportive of his friends. He also says it like is.""",DonaldTrump,trump,6/5/15,Jun,2015,23,5.04,95.89,1,99,11.5,17.39,86.96,60.87,26.09,17.39,4.35,0,0,13.04,0,8.7,0,13.04,8.7,17.39,4.35,0,13.04,8.7,4.35,0,4.35,0,17.39,17.39,0,0,0,0,21.74,0,4.35,0,13.04,4.35,0,0,0,0,4.35,0,4.35,0,4.35,0,0,0,0,0,0,8.7,8.7,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78,13.04,0,0,0,0,0,0,8.7,0,0,13.04
6.07E+17,/realDonaldTrump/status/606907454610382848,•À_•À_•À_Donald Trump: I•À_•À_ve made up my mind on 2016•À_•À_ http://www.msnbc.com/msnbc/donald-trump-ive-made-my-mind-2016•À_•À_•À_•À__  via @msnbc by @janestreet,DonaldTrump,trump,6/5/15,Jun,2015,27,88.48,6.93,79.42,25.77,27,3.7,40.74,29.63,14.81,14.81,14.81,0,0,0,0,0,0,14.81,3.7,0,0,0,11.11,0,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,7.41,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,7.41,3.7,0,11.11,0,11.11,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,55.56,7.41,0,3.7,0,0,0,22.22,0,0,0,22.22
6.07E+17,/realDonaldTrump/status/606710485766033408,Was in Iowa yesterday-great people. Record crowds at both speeches. Something big is happening. Pols are all talk. Make America great again!,DonaldTrump,trump,6/5/15,Jun,2015,23,70.3,90.38,94.19,99,4.6,21.74,82.61,30.43,4.35,0,0,0,0,0,0,4.35,0,8.7,13.04,4.35,0,0,21.74,13.04,0,0,0,8.7,8.7,8.7,0,0,0,0,13.04,0,0,0,0,13.04,0,4.35,0,4.35,4.35,0,4.35,0,4.35,0,0,0,0,0,0,13.04,0,0,4.35,8.7,0,8.7,17.39,0,30.43,0,17.39,13.04,0,0,0,0,0,0,0,0,0,0,0,0,26.09,17.39,0,0,0,0,4.35,4.35,0,0,0,0
6.07E+17,/realDonaldTrump/status/606706692814970881,Dummy political pundit @krauthammer constantly pressed the crazy war in Iraq. Many lives and trillions of dollars wasted. U.S. got NOTHING!,DonaldTrump,trump,6/5/15,Jun,2015,21,92.84,17.04,2.82,1,7,33.33,76.19,28.57,0,0,0,0,0,0,0,0,4.76,9.52,0,4.76,4.76,4.76,14.29,9.52,0,0,4.76,4.76,14.29,0,14.29,0,9.52,0,0,0,0,0,0,4.76,0,0,0,0,4.76,0,4.76,0,0,4.76,4.76,0,4.76,0,0,19.05,0,0,14.29,4.76,0,9.52,4.76,0,9.52,0,4.76,4.76,4.76,0,0,4.76,0,4.76,4.76,4.76,0,0,0,0,28.57,19.05,0,0,0,0,4.76,0,0,0,0,4.76
6.07E+17,/realDonaldTrump/status/606704663530991616,"""@yankzpat: HEY! I got my photos autographed and shook @realDonaldTrump 's hand in Mason City. #June16th pic.twitter.com/h0ZZUrt8pZ""",DonaldTrump,trump,6/5/15,Jun,2015,20,77.33,50,74.76,1,6.67,30,60,20,10,10,10,0,0,0,0,0,0,5,0,0,5,0,10,0,0,0,0,0,5,0,5,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,10,0,5,5,5,0,0,0,10,5,0,0,5,0,10,0,0,15,5,10,0,0,5,0,0,0,0,15,0,10,0,0,0,60,15,0,5,0,0,5,0,10,5,0,20
6.07E+17,/realDonaldTrump/status/606676628857581568,".@krauthammer pretends to be a smart guy, but if you look at his record, he isn't. A dummy who is on too many Fox shows. An overrated clown!",DonaldTrump,trump,6/4/15,Jun,2015,28,57.49,63.97,4.35,25.77,9.33,10.71,82.14,57.14,14.29,10.71,0,0,3.57,7.14,0,3.57,10.71,10.71,10.71,3.57,7.14,3.57,14.29,3.57,0,3.57,0,3.57,7.14,3.57,3.57,0,3.57,0,17.86,0,3.57,0,10.71,14.29,3.57,0,3.57,3.57,0,10.71,7.14,7.14,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,0,14.29,0,7.14,0,7.14,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,28.57,10.71,7.14,0,0,0,3.57,0,0,3.57,0,3.57
6.07E+17,/realDonaldTrump/status/606671767696982016,"""@foxandfriends: Donald Trump: I Would Be the Jobs President http://fxn.ws/1SXc6p7•À_•À_""",DonaldTrump,trump,6/4/15,Jun,2015,16,71.61,26.6,1,25.77,16,12.5,43.75,25,6.25,6.25,6.25,0,0,0,0,0,6.25,0,12.5,0,0,0,12.5,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,6.25,0,0,0,0,0,12.5,0,0,0,0,0,6.25,0,6.25,0,0,0,50,6.25,0,12.5,0,0,0,0,12.5,0,0,18.75
6.07E+17,/realDonaldTrump/status/606670546202411008,One of the worst and most boring political pundits on television is @krauthammer. A totally overrated clown who speaks without knowing facts,DonaldTrump,trump,6/4/15,Jun,2015,22,92.84,50,11,1,11,36.36,81.82,40.91,4.55,0,0,0,0,0,0,4.55,9.09,13.64,4.55,4.55,4.55,4.55,13.64,18.18,9.09,4.55,4.55,4.55,9.09,0,9.09,0,0,0,9.09,0,0,0,0,22.73,4.55,0,0,4.55,9.09,4.55,4.55,0,4.55,0,0,0,0,0,0,9.09,0,0,4.55,0,4.55,0,9.09,0,4.55,0,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,0,0,0,0,0,0,0,0,4.55
6.07E+17,/realDonaldTrump/status/606653667681398784,"""@EatSleepDan: I want to see @realDonaldTrump run for president.""",DonaldTrump,trump,6/4/15,Jun,2015,9,98.75,13.32,4.97,25.77,9,33.33,77.78,33.33,11.11,11.11,11.11,0,0,0,0,0,0,22.22,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,33.33,0,11.11,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,66.67,11.11,0,11.11,0,0,0,0,22.22,0,0,22.22
6.07E+17,/realDonaldTrump/status/606653631388086272,"""@CloseTheDealTV: Go to work, be smart, think positively and WIN! @realDonaldTrump #quote""",DonaldTrump,trump,6/4/15,Jun,2015,12,80.75,50,23.51,99,6,25,83.33,25,0,0,0,0,0,0,0,0,0,8.33,8.33,0,8.33,0,25,8.33,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,25,0,16.67,8.33,16.67,0,0,33.33,0,8.33,8.33,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,75,0,16.67,8.33,0,0,8.33,0,16.67,0,0,25
6.07E+17,/realDonaldTrump/status/606593154729525248,With great patriots in Mason City who also want to bring the American Dream back! We can Make America Great Again!pic.twitter.com/hOqGwzrLBA,DonaldTrump,trump,6/4/15,Jun,2015,25,72.8,94.5,20.24,99,12.5,20,76,40,8,4,0,4,0,0,0,4,4,12,4,12,4,0,12,8,0,4,0,0,8,8,0,0,0,0,12,0,0,0,0,8,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,16,8,0,0,8,0,0,16,0,20,4,12,8,0,8,0,0,0,0,8,0,8,0,0,0,20,8,0,0,0,0,8,0,0,0,0,4
6.07E+17,/realDonaldTrump/status/606592335061897216,"Standing ovation after promising to bring the American Dream back, and better than ever before! https://instagram.com/p/3hkHyrmhdd/•À_•À_",DonaldTrump,trump,6/4/15,Jun,2015,21,98.33,50,89.63,99,10.5,28.57,66.67,38.1,0,0,0,0,0,0,0,0,4.76,19.05,0,9.52,4.76,0,4.76,19.05,19.05,0,0,0,9.52,9.52,0,0,0,0,4.76,0,0,0,0,9.52,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,4.76,0,0,4.76,4.76,23.81,4.76,4.76,19.05,0,9.52,0,0,0,0,4.76,0,4.76,0,0,0,33.33,4.76,4.76,0,0,0,4.76,0,0,0,0,19.05
6.07E+17,/realDonaldTrump/status/606588393229840384,"Standing room only in Mason City, Iowa! Thanks to the record crowd of over 400 supporters! https://instagram.com/p/3hiBmkmhZ-/•À_•À_",DonaldTrump,trump,6/4/15,Jun,2015,22,99,81.84,31.94,99,7.33,18.18,59.09,27.27,0,0,0,0,0,0,0,0,4.55,18.18,0,4.55,0,0,4.55,0,0,0,4.55,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,4.55,0,0,0,4.55,0,18.18,0,18.18,0,0,4.55,4.55,0,0,0,4.55,0,4.55,0,0,0,40.91,4.55,4.55,0,0,0,9.09,4.55,0,0,0,18.18
6.06E+17,/realDonaldTrump/status/606494053765660672,"Entrepreneurs: Vision remains vision until you focus, do the work, and bring it down to earth where it will do some good.",DonaldTrump,trump,6/4/15,Jun,2015,22,43.68,81.84,61.34,94.75,22,9.09,81.82,54.55,13.64,4.55,0,0,4.55,0,0,9.09,4.55,13.64,13.64,4.55,9.09,0,18.18,0,0,4.55,0,4.55,4.55,4.55,0,0,0,0,4.55,0,0,0,0,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,13.64,0,4.55,4.55,4.55,0,0,18.18,4.55,22.73,4.55,13.64,4.55,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,4.55,9.09,4.55,0,0,0,0,0,0,0,0
6.06E+17,/realDonaldTrump/status/606493170675929089,Re Negotiation: Think about what the other side wants. Know where they're coming from. View any conflict as an opportunity. Be flexible.,DonaldTrump,trump,6/4/15,Jun,2015,22,79.25,67.52,61.34,99,5.5,18.18,90.91,45.45,9.09,0,0,0,0,0,0,9.09,9.09,13.64,9.09,9.09,4.55,0,27.27,4.55,4.55,9.09,0,4.55,9.09,9.09,0,0,0,0,9.09,0,0,0,0,22.73,9.09,0,4.55,4.55,0,4.55,9.09,4.55,0,4.55,0,0,0,0,0,4.55,0,4.55,0,4.55,0,0,22.73,9.09,13.64,4.55,9.09,0,4.55,0,0,0,0,0,0,0,0,0,0,0,27.27,18.18,0,4.55,0,0,0,0,0,4.55,0,0
6.06E+17,/realDonaldTrump/status/606492637881888769,Entrepreneurs: Negotiation is an art. Treat it like one.,DonaldTrump,trump,6/4/15,Jun,2015,9,92.84,86.68,1,99,4.5,22.22,100,44.44,11.11,0,0,0,0,0,0,11.11,11.11,11.11,11.11,0,0,0,11.11,0,11.11,0,11.11,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,22.22,11.11,0,0,0,0,0,0,0,0,0,0,33.33,22.22,0,11.11,0,0,0,0,0,0,0,0
6.06E+17,/realDonaldTrump/status/606187688463618048,"•À_•À_•À_Fortunately for a quarterback, you can play for a long time because you don't get hit very often.•À_•À_ •À_•À_•À_ Tom Brady @SuperBowl @Patriots",DonaldTrump,trump,6/3/15,Jun,2015,22,43.68,91.35,11,99,11,22.73,86.36,54.55,9.09,9.09,0,0,9.09,0,0,0,9.09,9.09,9.09,13.64,4.55,4.55,13.64,0,0,0,4.55,0,13.64,13.64,0,0,0,0,9.09,0,0,0,0,9.09,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,9.09,0,4.55,0,4.55,0,0,13.64,0,13.64,0,4.55,9.09,0,4.55,0,0,0,0,0,0,0,0,0,0,22.73,4.55,4.55,0,0,0,0,0,0,4.55,0,9.09
6.06E+17,/realDonaldTrump/status/606182607857008640,"Just as I predicted, while Obama lifted sanctions 18 months ago, Iran cheated & increased its nuclear fuel by 20%. We must DOUBLE sanctions!",DonaldTrump,trump,6/3/15,Jun,2015,23,46.46,66.81,27.39,1,11.5,26.09,65.22,34.78,13.04,8.7,4.35,4.35,0,0,0,4.35,0,8.7,4.35,4.35,8.7,0,4.35,8.7,4.35,0,13.04,4.35,4.35,0,4.35,0,4.35,0,4.35,0,0,0,0,4.35,0,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,0,0,4.35,0,4.35,17.39,4.35,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,26.09,4.35,8.7,0,0,0,4.35,0,0,0,0,8.7
6.06E+17,/realDonaldTrump/status/606180594456887296,Excited to be returning to the @NCGOP State Convention as the Keynote of Saturday•À_•À_s dinner! @NCGOP is a strong Conservative state party!,DonaldTrump,trump,6/3/15,Jun,2015,23,99,66.81,2.02,99,11.5,26.09,65.22,39.13,0,0,0,0,0,0,0,0,13.04,17.39,8.7,0,4.35,0,8.7,13.04,4.35,0,0,0,13.04,13.04,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,4.35,13.04,4.35,0,4.35,4.35,0,0,8.7,0,8.7,0,0,8.7,0,4.35,0,0,0,0,0,0,0,0,0,0,17.39,0,0,0,0,0,8.7,0,0,0,0,8.7
6.06E+17,/realDonaldTrump/status/606172248995692544,Bureaucratic red tape and overregulation are discouraging the American dream. It•À_•À_s time for a bold new direction! https://www.donaldjtrump.com/•À_•À_,DonaldTrump,trump,6/3/15,Jun,2015,23,92.84,50,9.25,25.77,7.67,26.09,65.22,26.09,4.35,0,0,0,0,0,0,4.35,8.7,4.35,4.35,0,4.35,0,4.35,8.7,0,0,0,0,8.7,4.35,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,4.35,0,0,0,4.35,0,0,4.35,0,13.04,0,4.35,8.7,4.35,4.35,0,0,0,0,4.35,0,4.35,0,0,0,26.09,13.04,0,0,0,0,4.35,0,0,0,0,8.7
6.06E+17,/realDonaldTrump/status/606158326053916672,"Looking forward to visiting Mason City, Iowa, tomorrow. Will be my 8th day in the Hawkeye State this year!http://kchanews.com/2015/05/29/donald-trump-to-be-in-mason-city-june-4th/•À_•À_•À_•À__",DonaldTrump,trump,6/3/15,Jun,2015,35,92.84,50,95.88,25.77,17.5,17.14,57.14,28.57,5.71,2.86,2.86,0,0,0,0,2.86,2.86,11.43,8.57,0,0,0,14.29,0,0,0,8.57,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,5.71,28.57,5.71,14.29,14.29,0,0,0,0,0,0,2.86,0,2.86,0,0,0,57.14,5.71,5.71,0,0,0,2.86,22.86,0,0,0,20
6.06E+17,/realDonaldTrump/status/606127164916961280,•À_•À_•À_I love it when people doubt me. It makes me work harder to prove them wrong.•À_•À_ •À_•À_•À_ Derek Jeter,DonaldTrump,trump,6/3/15,Jun,2015,18,9.47,50,87.07,1,6,0,88.89,44.44,33.33,22.22,16.67,0,0,0,5.56,11.11,0,5.56,0,5.56,5.56,0,5.56,11.11,5.56,5.56,0,0,16.67,5.56,11.11,5.56,0,0,16.67,0,0,0,0,16.67,5.56,5.56,0,5.56,5.56,0,5.56,0,0,5.56,5.56,0,0,0,0,22.22,5.56,5.56,0,0,11.11,0,11.11,0,5.56,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
6.06E+17,/realDonaldTrump/status/606125803420700672,The Trans-Pacific Partnership will increase our trade deficits & send even more jobs overseas. This is a bad deal. Time for smart trade!,DonaldTrump,trump,6/3/15,Jun,2015,23,80.03,95.89,9.25,25.77,7.67,21.74,78.26,34.78,8.7,4.35,0,4.35,0,0,0,4.35,8.7,4.35,8.7,4.35,0,0,13.04,8.7,4.35,0,0,4.35,8.7,4.35,4.35,0,0,0,13.04,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,8.7,0,0,0,4.35,0,8.7,4.35,13.04,8.7,0,4.35,13.04,0,0,8.7,0,0,0,0,0,0,0,0,21.74,8.7,0,0,0,0,4.35,4.35,0,0,0,4.35
6.06E+17,/realDonaldTrump/status/605979792173899777,"""@Tradingforex24: Sometimes your best investments are the ones you do not make. Donald Trump 03.06 07:45""",DonaldTrump,trump,6/3/15,Jun,2015,17,41.45,88.03,6.2,98.87,8.5,17.65,58.82,35.29,11.76,11.76,0,0,11.76,0,0,0,5.88,0,11.76,0,0,5.88,17.65,5.88,5.88,0,17.65,0,5.88,5.88,0,0,0,0,11.76,0,0,0,0,17.65,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88,5.88,0,0,17.65,0,5.88,0,0,5.88,5.88,0,0,5.88,0,0,0,0,0,0,0,0,35.29,5.88,0,11.76,0,0,0,0,11.76,0,0,5.88
